customer_id,tenure_months,contract_type,internet_service,payment_method,monthly_charges,total_charges,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,churn,satisfaction_score,account_creation_date,last_activity_date,customer_segment,risk_tier
CUS0002547,22,One Year,DSL,Electronic Check,56.67,1261.41,0,1,0,0,1,0,1,7.6,2023-03-04,2024-12-17,Developing,High
CUS0002548,18,One Year,DSL,Electronic Check,66.67,1168.27,1,0,1,0,1,1,0,7.9,2023-07-04,2024-12-26,Developing,High
CUS0002549,22,Month-to-Month,Fiber Optic,Mailed Check,116.78,2690.75,1,0,1,1,0,0,0,6.8,2023-03-04,2024-12-25,Developing,High
CUS0002550,19,One Year,Fiber Optic,Electronic Check,129.08,2510.65,1,0,1,1,1,0,0,8.6,2023-06-03,2024-12-28,Developing,High
CUS0002551,16,Two Year,Fiber Optic,Mailed Check,117.07,1914.35,0,1,0,0,1,1,0,5.9,2023-09-02,2024-12-28,Developing,Medium
CUS0002552,20,One Year,No Internet,Credit Card (Automatic),54.43,1129.19,0,0,0,0,1,1,0,6.7,2023-05-04,2024-12-30,Developing,Medium
CUS0002553,17,One Year,DSL,Mailed Check,54.59,884.05,1,0,0,0,1,1,0,7.3,2023-08-03,2024-12-23,Developing,Medium
CUS0002554,13,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),111.02,1459.59,0,1,0,0,0,0,1,6.7,2023-12-03,2024-12-05,Developing,High
CUS0002555,16,Two Year,No Internet,Electronic Check,65.32,1078.34,0,1,0,0,1,0,0,6.8,2023-09-02,2024-12-07,Developing,Medium
CUS0002556,15,Month-to-Month,Fiber Optic,Credit Card (Automatic),92.22,1318.89,1,1,0,0,0,1,0,4.2,2023-10-03,2024-12-29,Developing,High
CUS0002557,21,Month-to-Month,Fiber Optic,Credit Card (Automatic),111.99,2412.03,1,0,1,1,1,0,1,5.7,2023-04-03,2024-12-16,Developing,High
CUS0002558,20,One Year,Fiber Optic,Electronic Check,83.84,1758.91,1,0,1,1,0,1,1,7.3,2023-05-04,2024-12-08,Developing,High
CUS0002559,13,Month-to-Month,DSL,Credit Card (Automatic),87.79,1151.93,0,1,0,1,0,1,1,6.2,2023-12-03,2024-12-15,Developing,High
CUS0002560,23,Month-to-Month,Fiber Optic,Electronic Check,81.64,1863.58,1,0,0,0,0,0,0,8.1,2023-02-01,2024-12-06,Developing,Critical
CUS0002561,18,One Year,DSL,Bank Transfer (Automatic),46.72,837.06,0,0,0,1,1,0,0,7.1,2023-07-04,2024-12-09,Developing,Medium
CUS0002562,21,One Year,No Internet,Mailed Check,61.02,1304.42,0,0,0,0,0,0,0,7.3,2023-04-03,2024-12-04,Developing,Medium
CUS0002563,19,One Year,Fiber Optic,Electronic Check,104.06,1990.97,1,0,1,0,1,1,1,5.3,2023-06-03,2024-12-16,Developing,High
CUS0002564,16,Two Year,Fiber Optic,Electronic Check,107.18,1764.19,0,1,0,0,1,1,0,7.4,2023-09-02,2024-12-31,Developing,High
CUS0002565,13,Month-to-Month,Fiber Optic,Electronic Check,83.0,1070.54,0,0,0,0,1,0,0,8.3,2023-12-03,2024-12-11,Developing,Critical
CUS0002566,24,Month-to-Month,DSL,Electronic Check,68.23,1623.98,0,1,0,1,1,0,1,5.8,2023-01-02,2024-12-22,Developing,Medium
CUS0002567,14,One Year,No Internet,Electronic Check,37.72,541.07,1,0,1,0,1,0,0,7.1,2023-11-02,2024-12-04,Developing,High
CUS0002568,24,Month-to-Month,Fiber Optic,Electronic Check,75.35,1834.72,1,0,1,1,1,0,1,7.2,2023-01-02,2024-12-08,Developing,Medium
CUS0002569,17,One Year,Fiber Optic,Electronic Check,91.7,1602.25,0,1,1,1,1,0,1,6.9,2023-08-03,2024-12-13,Developing,High
CUS0002570,24,Month-to-Month,Fiber Optic,Credit Card (Automatic),92.7,2310.94,1,0,0,0,1,0,0,9.0,2023-01-02,2024-12-28,Developing,High
CUS0002571,23,Month-to-Month,Fiber Optic,Mailed Check,85.11,1911.22,0,0,0,1,0,1,0,10.0,2023-02-01,2024-12-13,Developing,High
CUS0002572,17,Month-to-Month,DSL,Bank Transfer (Automatic),73.32,1223.39,1,0,0,0,0,0,1,6.4,2023-08-03,2024-12-20,Developing,High
CUS0002573,20,One Year,Fiber Optic,Electronic Check,105.38,2113.28,1,0,0,0,0,0,0,7.1,2023-05-04,2024-12-28,Developing,High
CUS0002574,18,Month-to-Month,Fiber Optic,Electronic Check,117.65,2208.86,1,1,0,0,1,0,1,6.4,2023-07-04,2024-12-27,Developing,High
CUS0002575,20,Month-to-Month,DSL,Credit Card (Automatic),53.5,1105.81,0,0,1,0,0,0,0,6.7,2023-05-04,2024-12-27,Developing,High
CUS0002576,14,Month-to-Month,Fiber Optic,Credit Card (Automatic),94.94,1324.97,0,1,0,0,1,0,1,4.0,2023-11-02,2024-12-06,Developing,High
CUS0002577,15,Month-to-Month,DSL,Mailed Check,60.93,920.63,0,1,1,1,1,1,0,7.1,2023-10-03,2024-12-10,Developing,Medium
CUS0002578,18,Month-to-Month,Fiber Optic,Electronic Check,87.31,1604.95,0,1,1,0,0,1,1,9.2,2023-07-04,2024-12-08,Developing,Critical
CUS0002579,24,Month-to-Month,No Internet,Credit Card (Automatic),41.38,995.37,1,1,1,0,1,1,0,7.0,2023-01-02,2024-12-13,Developing,Medium
CUS0002580,22,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),134.42,2838.49,1,1,0,1,1,1,0,10.0,2023-03-04,2024-12-07,Developing,High
CUS0002581,15,Month-to-Month,No Internet,Mailed Check,53.89,796.45,1,1,0,0,1,1,1,4.6,2023-10-03,2024-12-04,Developing,Medium
CUS0002582,18,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),102.99,1769.96,0,0,1,0,0,0,0,7.8,2023-07-04,2024-12-27,Developing,High
CUS0002583,18,One Year,DSL,Bank Transfer (Automatic),66.8,1222.82,0,0,1,1,1,1,1,8.6,2023-07-04,2024-12-09,Developing,Medium
CUS0002584,14,Two Year,Fiber Optic,Credit Card (Automatic),83.6,1151.34,0,1,0,1,1,1,0,6.3,2023-11-02,2024-12-18,Developing,Medium
CUS0002585,19,Month-to-Month,DSL,Credit Card (Automatic),55.59,1081.39,0,0,0,1,0,0,0,6.0,2023-06-03,2024-12-31,Developing,High
CUS0002586,24,Month-to-Month,Fiber Optic,Electronic Check,100.98,2406.49,0,0,1,1,1,1,0,6.0,2023-01-02,2024-12-19,Developing,High
CUS0002587,14,Month-to-Month,DSL,Electronic Check,68.74,918.63,0,1,0,1,0,0,1,3.5,2023-11-02,2024-12-21,Developing,High
CUS0002588,18,One Year,DSL,Bank Transfer (Automatic),41.55,738.9,0,0,0,0,1,1,0,7.4,2023-07-04,2024-12-11,Developing,Medium
CUS0002589,13,Month-to-Month,DSL,Electronic Check,66.35,838.29,0,0,0,0,0,0,0,5.9,2023-12-03,2024-12-09,Developing,High
CUS0002590,15,Month-to-Month,DSL,Bank Transfer (Automatic),54.11,788.46,1,1,0,0,1,1,1,6.1,2023-10-03,2024-12-25,Developing,Medium
CUS0002591,14,One Year,Fiber Optic,Mailed Check,75.96,1050.42,0,0,1,1,1,0,0,5.9,2023-11-02,2024-12-18,Developing,Medium
CUS0002592,19,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),86.83,1728.68,0,1,0,1,0,0,0,7.4,2023-06-03,2024-12-13,Developing,High
CUS0002593,16,One Year,DSL,Credit Card (Automatic),71.79,1201.49,0,0,1,0,1,1,0,6.1,2023-09-02,2024-12-23,Developing,Medium
CUS0002594,20,Month-to-Month,Fiber Optic,Credit Card (Automatic),75.41,1553.97,0,1,0,0,1,1,0,8.5,2023-05-04,2024-12-08,Developing,High
CUS0002595,18,One Year,Fiber Optic,Credit Card (Automatic),104.52,1833.47,1,0,1,1,0,0,0,7.8,2023-07-04,2024-12-09,Developing,Medium
CUS0002596,24,Month-to-Month,Fiber Optic,Mailed Check,115.42,2843.19,0,0,1,0,1,1,1,6.5,2023-01-02,2024-12-07,Developing,High
CUS0002597,22,Two Year,Fiber Optic,Credit Card (Automatic),67.38,1410.52,1,0,0,0,1,1,0,7.6,2023-03-04,2024-12-18,Developing,Medium
CUS0002598,16,One Year,DSL,Bank Transfer (Automatic),70.7,1081.01,0,0,1,0,1,0,1,5.0,2023-09-02,2024-12-25,Developing,Medium
CUS0002599,17,Month-to-Month,DSL,Electronic Check,40.06,703.88,1,1,0,1,0,0,1,6.1,2023-08-03,2024-12-15,Developing,High
CUS0002600,21,Month-to-Month,No Internet,Bank Transfer (Automatic),38.73,818.55,1,0,1,0,1,0,1,4.0,2023-04-03,2024-12-25,Developing,High
CUS0002601,19,Month-to-Month,Fiber Optic,Electronic Check,111.35,2088.85,0,1,0,1,1,0,0,6.5,2023-06-03,2024-12-23,Developing,High
CUS0002602,22,Two Year,No Internet,Electronic Check,43.96,990.38,1,0,0,0,1,1,1,7.3,2023-03-04,2024-12-02,Developing,Medium
CUS0002603,21,Two Year,DSL,Credit Card (Automatic),83.5,1685.88,0,0,0,0,1,0,0,8.7,2023-04-03,2024-12-07,Developing,Medium
CUS0002604,19,Month-to-Month,No Internet,Bank Transfer (Automatic),53.56,995.93,1,0,0,0,1,1,0,8.2,2023-06-03,2024-12-07,Developing,High
CUS0002605,24,Two Year,No Internet,Electronic Check,58.54,1436.94,0,0,0,0,1,1,0,5.7,2023-01-02,2024-12-17,Developing,Medium
CUS0002606,13,Month-to-Month,DSL,Mailed Check,40.27,508.18,0,1,0,0,0,1,0,6.2,2023-12-03,2024-12-04,Developing,High
CUS0002607,24,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),107.79,2613.0,1,0,0,1,0,1,0,9.7,2023-01-02,2024-12-06,Developing,Medium
CUS0002608,20,Two Year,Fiber Optic,Bank Transfer (Automatic),104.16,2072.3,0,0,0,1,1,1,0,8.1,2023-05-04,2024-12-26,Developing,Medium
CUS0002609,16,One Year,Fiber Optic,Credit Card (Automatic),86.07,1336.13,1,0,0,1,1,1,0,7.2,2023-09-02,2024-12-21,Developing,Medium
CUS0002610,15,Month-to-Month,No Internet,Credit Card (Automatic),44.11,687.35,0,1,0,0,0,0,0,9.0,2023-10-03,2024-12-11,Developing,High
CUS0002611,19,One Year,No Internet,Electronic Check,38.21,721.31,0,1,0,1,1,1,0,10.0,2023-06-03,2024-12-02,Developing,Medium
CUS0002612,24,Two Year,DSL,Credit Card (Automatic),73.27,1775.86,0,1,0,1,0,1,0,9.1,2023-01-02,2024-12-14,Developing,Low
CUS0002613,15,One Year,No Internet,Electronic Check,35.64,521.4,0,0,0,1,1,1,0,8.8,2023-10-03,2024-12-18,Developing,High
CUS0002614,20,Two Year,No Internet,Bank Transfer (Automatic),68.05,1340.15,1,0,1,0,1,0,0,7.3,2023-05-04,2024-12-18,Developing,Medium
CUS0002615,18,One Year,DSL,Electronic Check,70.23,1207.13,0,0,0,1,0,1,0,9.0,2023-07-04,2024-12-08,Developing,High
CUS0002616,17,Month-to-Month,DSL,Credit Card (Automatic),67.55,1146.42,0,0,0,0,0,0,0,9.8,2023-08-03,2024-12-23,Developing,High
CUS0002617,16,Two Year,Fiber Optic,Electronic Check,104.78,1650.47,0,0,1,1,0,0,0,7.5,2023-09-02,2024-12-08,Developing,High
CUS0002618,20,Month-to-Month,Fiber Optic,Credit Card (Automatic),91.72,1803.11,1,0,0,1,1,0,1,4.9,2023-05-04,2024-12-20,Developing,High
CUS0002619,20,Two Year,Fiber Optic,Electronic Check,90.16,1873.51,1,0,0,1,0,0,0,7.5,2023-05-04,2024-12-16,Developing,Medium
CUS0002620,24,Month-to-Month,Fiber Optic,Mailed Check,126.65,3101.57,0,0,0,0,0,1,1,5.8,2023-01-02,2024-12-16,Developing,High
CUS0002621,13,One Year,DSL,Mailed Check,50.53,654.08,0,0,0,0,1,0,1,3.3,2023-12-03,2024-12-19,Developing,Medium
CUS0002622,21,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),86.51,1761.36,1,0,1,0,1,1,1,7.2,2023-04-03,2024-12-02,Developing,High
CUS0002623,17,Month-to-Month,No Internet,Bank Transfer (Automatic),51.11,909.99,0,0,0,1,0,1,0,7.8,2023-08-03,2024-12-27,Developing,High
CUS0002624,16,Month-to-Month,Fiber Optic,Credit Card (Automatic),84.22,1290.22,0,1,1,0,1,0,0,5.5,2023-09-02,2024-12-06,Developing,High
CUS0002625,18,Two Year,Fiber Optic,Electronic Check,76.69,1330.19,1,1,0,0,1,0,0,7.6,2023-07-04,2024-12-26,Developing,Medium
CUS0002626,18,Two Year,No Internet,Electronic Check,41.09,722.63,0,0,1,0,1,1,0,6.2,2023-07-04,2024-12-07,Developing,Medium
CUS0002627,14,Month-to-Month,DSL,Electronic Check,66.29,970.24,0,1,1,0,0,0,0,6.3,2023-11-02,2024-12-13,Developing,High
CUS0002628,20,Two Year,Fiber Optic,Bank Transfer (Automatic),99.61,1948.15,0,1,0,0,0,0,0,10.0,2023-05-04,2024-12-28,Developing,Medium
CUS0002629,19,Two Year,DSL,Electronic Check,49.29,935.71,1,0,0,1,0,1,0,8.2,2023-06-03,2024-12-05,Developing,Medium
CUS0002630,13,One Year,Fiber Optic,Electronic Check,112.09,1495.23,0,0,0,0,1,1,0,6.8,2023-12-03,2024-12-24,Developing,High
CUS0002631,17,Month-to-Month,No Internet,Credit Card (Automatic),48.56,860.95,0,0,0,1,1,1,1,3.0,2023-08-03,2024-12-31,Developing,High
CUS0002632,24,Two Year,DSL,Electronic Check,75.34,1827.16,0,0,0,0,1,0,1,6.0,2023-01-02,2024-12-12,Developing,Medium
CUS0002633,18,One Year,Fiber Optic,Electronic Check,80.96,1440.42,1,0,1,1,0,0,0,7.7,2023-07-04,2024-12-17,Developing,High
CUS0002634,16,Two Year,DSL,Mailed Check,64.43,1080.93,0,0,0,0,0,1,0,6.9,2023-09-02,2024-12-05,Developing,Medium
CUS0002635,14,Two Year,No Internet,Credit Card (Automatic),35.45,472.78,0,0,1,0,1,0,1,4.5,2023-11-02,2024-12-21,Developing,Medium
CUS0002636,16,Two Year,DSL,Electronic Check,58.62,969.08,0,0,0,0,0,0,0,9.2,2023-09-02,2024-12-15,Developing,Medium
CUS0002637,13,One Year,No Internet,Electronic Check,36.97,469.91,0,0,0,0,1,1,0,9.1,2023-12-03,2024-12-03,Developing,High
CUS0002638,19,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),92.86,1820.35,0,0,1,0,0,1,0,8.4,2023-06-03,2024-12-29,Developing,High
CUS0002639,14,Month-to-Month,No Internet,Electronic Check,76.73,1037.93,1,1,0,0,1,0,1,2.9,2023-11-02,2024-12-10,Developing,High
CUS0002640,14,Month-to-Month,DSL,Mailed Check,72.75,1002.9,0,0,0,1,0,0,0,7.0,2023-11-02,2024-12-05,Developing,High
CUS0002641,21,Month-to-Month,DSL,Credit Card (Automatic),70.07,1406.13,1,0,0,1,0,0,0,9.8,2023-04-03,2024-12-16,Developing,Medium
CUS0002642,17,One Year,Fiber Optic,Mailed Check,113.16,1865.94,0,1,1,1,1,1,0,7.0,2023-08-03,2024-12-05,Developing,Medium
CUS0002643,14,One Year,No Internet,Credit Card (Automatic),36.86,521.34,0,1,0,0,0,0,0,6.3,2023-11-02,2024-12-29,Developing,Medium
CUS0002644,23,Two Year,DSL,Bank Transfer (Automatic),97.85,2309.4,0,1,1,0,1,0,0,6.5,2023-02-01,2024-12-23,Developing,Medium
CUS0002645,21,Month-to-Month,No Internet,Credit Card (Automatic),51.37,1123.13,0,0,0,0,0,0,0,9.4,2023-04-03,2024-12-30,Developing,High
CUS0002646,21,Month-to-Month,Fiber Optic,Credit Card (Automatic),128.92,2604.36,0,0,1,0,1,1,0,5.5,2023-04-03,2024-12-08,Developing,High
CUS0002647,13,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),109.03,1366.45,0,0,0,0,0,1,1,5.3,2023-12-03,2024-12-27,Developing,High
CUS0002648,23,Month-to-Month,Fiber Optic,Electronic Check,114.87,2757.93,0,1,0,0,1,1,0,5.3,2023-02-01,2024-12-24,Developing,Critical
CUS0002649,15,Month-to-Month,DSL,Bank Transfer (Automatic),53.98,831.24,0,0,0,0,0,1,0,7.9,2023-10-03,2024-12-18,Developing,High
CUS0002650,16,One Year,DSL,Electronic Check,57.69,926.71,1,1,1,1,0,1,0,10.0,2023-09-02,2024-12-04,Developing,Medium
CUS0002651,19,Month-to-Month,DSL,Credit Card (Automatic),71.23,1350.22,0,1,1,1,1,0,0,7.7,2023-06-03,2024-12-16,Developing,Medium
CUS0002652,22,One Year,DSL,Credit Card (Automatic),65.69,1395.71,1,1,0,1,0,0,1,5.3,2023-03-04,2024-12-28,Developing,Medium
CUS0002653,16,Month-to-Month,No Internet,Mailed Check,55.07,870.48,1,0,0,0,0,1,0,6.9,2023-09-02,2024-12-06,Developing,High
CUS0002654,14,Two Year,Fiber Optic,Credit Card (Automatic),98.04,1355.07,0,1,0,0,1,1,0,7.3,2023-11-02,2024-12-19,Developing,Medium
CUS0002655,19,Two Year,Fiber Optic,Credit Card (Automatic),108.24,2087.07,1,1,0,1,0,1,1,6.1,2023-06-03,2024-12-30,Developing,Medium
CUS0002656,18,Two Year,No Internet,Electronic Check,48.28,877.64,0,0,0,0,1,1,0,8.5,2023-07-04,2024-12-02,Developing,Medium
CUS0002657,15,Two Year,DSL,Electronic Check,68.93,988.43,1,0,0,0,0,0,0,7.0,2023-10-03,2024-12-03,Developing,Medium
CUS0002658,18,Two Year,DSL,Mailed Check,55.79,1039.22,1,0,0,1,1,1,0,8.5,2023-07-04,2024-12-25,Developing,Low
CUS0002659,23,Two Year,DSL,Credit Card (Automatic),55.9,1341.96,1,1,0,0,0,0,1,5.5,2023-02-01,2024-12-06,Developing,Low
CUS0002660,18,One Year,DSL,Credit Card (Automatic),58.2,1076.95,0,0,0,0,1,1,0,8.7,2023-07-04,2024-12-18,Developing,Medium
CUS0002661,24,Month-to-Month,Fiber Optic,Electronic Check,97.5,2264.74,0,1,0,0,0,1,0,9.0,2023-01-02,2024-12-04,Developing,High
CUS0002662,17,Month-to-Month,DSL,Credit Card (Automatic),69.26,1138.82,1,1,0,0,1,0,0,6.9,2023-08-03,2024-12-21,Developing,Medium
CUS0002663,16,Month-to-Month,No Internet,Mailed Check,37.3,610.29,0,1,0,0,1,1,1,6.7,2023-09-02,2024-12-03,Developing,High
CUS0002664,22,One Year,DSL,Electronic Check,53.18,1163.04,1,1,1,0,1,0,0,8.5,2023-03-04,2025-01-01,Developing,Medium
CUS0002665,24,Month-to-Month,Fiber Optic,Credit Card (Automatic),114.1,2814.75,1,0,1,0,1,1,0,9.6,2023-01-02,2024-12-19,Developing,High
CUS0002666,13,Two Year,DSL,Bank Transfer (Automatic),75.04,934.11,1,1,1,0,1,0,0,8.8,2023-12-03,2024-12-31,Developing,Low
CUS0002667,22,Two Year,Fiber Optic,Electronic Check,128.08,2878.75,0,1,0,0,1,1,1,4.8,2023-03-04,2024-12-20,Developing,High
CUS0002668,18,Month-to-Month,Fiber Optic,Credit Card (Automatic),125.65,2244.53,0,1,1,0,1,1,0,10.0,2023-07-04,2024-12-16,Developing,High
CUS0002669,14,Month-to-Month,No Internet,Electronic Check,51.66,689.32,0,1,0,1,1,0,0,7.8,2023-11-02,2024-12-21,Developing,High
CUS0002670,15,Two Year,Fiber Optic,Electronic Check,99.01,1491.86,1,0,1,1,0,0,1,4.8,2023-10-03,2024-12-25,Developing,Medium
CUS0002671,20,Month-to-Month,No Internet,Credit Card (Automatic),34.47,703.12,0,0,0,0,1,1,0,8.9,2023-05-04,2024-12-20,Developing,High
CUS0002672,22,One Year,Fiber Optic,Credit Card (Automatic),95.43,2105.39,0,0,0,0,0,0,0,8.1,2023-03-04,2024-12-30,Developing,High
CUS0002673,18,Month-to-Month,DSL,Electronic Check,50.22,869.87,0,0,1,1,0,1,0,6.6,2023-07-04,2024-12-21,Developing,High
CUS0002674,15,One Year,DSL,Mailed Check,76.55,1184.52,0,0,1,1,1,1,0,8.0,2023-10-03,2024-12-25,Developing,Medium
CUS0002675,19,Month-to-Month,Fiber Optic,Electronic Check,95.8,1786.91,0,1,1,0,1,1,1,8.9,2023-06-03,2025-01-01,Developing,Critical
CUS0002676,16,Two Year,DSL,Mailed Check,70.44,1174.54,1,0,0,0,0,0,0,6.2,2023-09-02,2024-12-22,Developing,Medium
CUS0002677,21,One Year,No Internet,Credit Card (Automatic),48.43,1058.41,0,0,1,0,1,0,0,6.4,2023-04-03,2024-12-03,Developing,Medium
CUS0002678,17,Month-to-Month,DSL,Bank Transfer (Automatic),62.64,1032.97,0,0,0,1,1,0,0,10.0,2023-08-03,2024-12-29,Developing,High
CUS0002679,15,Month-to-Month,DSL,Electronic Check,82.66,1236.97,0,0,0,0,1,1,0,5.6,2023-10-03,2024-12-06,Developing,Critical
CUS0002680,14,Month-to-Month,No Internet,Electronic Check,57.38,774.19,1,0,0,0,0,1,0,5.9,2023-11-02,2024-12-10,Developing,High
CUS0002681,23,Two Year,Fiber Optic,Electronic Check,93.91,2198.32,1,1,0,0,1,0,0,7.7,2023-02-01,2024-12-12,Developing,Medium
CUS0002682,14,One Year,Fiber Optic,Credit Card (Automatic),66.87,969.13,0,0,0,1,1,0,0,7.5,2023-11-02,2024-12-22,Developing,Medium
CUS0002683,15,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),84.43,1285.24,0,0,0,0,1,0,0,9.9,2023-10-03,2024-12-07,Developing,High
CUS0002684,14,Month-to-Month,DSL,Electronic Check,75.17,1027.17,1,1,0,0,0,1,1,8.2,2023-11-02,2024-12-28,Developing,High
CUS0002685,16,Month-to-Month,No Internet,Credit Card (Automatic),38.62,591.74,0,1,1,0,1,0,0,10.0,2023-09-02,2024-12-28,Developing,High
CUS0002686,14,One Year,DSL,Electronic Check,62.88,842.4,0,0,1,1,1,1,0,9.3,2023-11-02,2024-12-31,Developing,High
CUS0002687,22,One Year,No Internet,Bank Transfer (Automatic),28.35,630.62,0,1,0,0,1,0,0,6.4,2023-03-04,2024-12-23,Developing,Medium
CUS0002688,21,Month-to-Month,DSL,Electronic Check,52.32,1148.53,0,1,1,1,0,1,0,5.9,2023-04-03,2024-12-03,Developing,High
CUS0002689,14,One Year,Fiber Optic,Credit Card (Automatic),104.13,1486.29,0,0,1,1,0,1,1,5.7,2023-11-02,2024-12-06,Developing,High
CUS0002690,21,One Year,Fiber Optic,Credit Card (Automatic),100.09,2150.37,1,0,0,0,0,0,0,6.4,2023-04-03,2024-12-17,Developing,High
CUS0002691,18,Two Year,No Internet,Credit Card (Automatic),66.89,1183.47,0,0,1,1,0,0,1,4.5,2023-07-04,2024-12-10,Developing,Medium
CUS0002692,13,Two Year,Fiber Optic,Electronic Check,95.23,1248.64,0,1,1,0,0,0,0,6.6,2023-12-03,2024-12-06,Developing,High
CUS0002693,16,One Year,DSL,Electronic Check,93.27,1464.95,0,1,1,0,1,1,1,6.1,2023-09-02,2024-12-28,Developing,High
CUS0002694,13,One Year,Fiber Optic,Electronic Check,114.55,1548.96,0,1,0,0,0,0,1,7.1,2023-12-03,2024-12-08,Developing,High
CUS0002695,18,Month-to-Month,Fiber Optic,Electronic Check,106.2,1841.35,0,1,0,1,1,1,0,5.9,2023-07-04,2024-12-10,Developing,High
CUS0002696,16,Two Year,DSL,Electronic Check,59.99,972.51,0,0,0,0,0,1,0,7.7,2023-09-02,2024-12-17,Developing,Medium
CUS0002697,15,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),96.24,1476.92,1,0,1,0,1,0,0,10.0,2023-10-03,2024-12-18,Developing,High
CUS0002698,15,Month-to-Month,No Internet,Bank Transfer (Automatic),47.02,719.3,1,1,1,0,0,1,0,4.7,2023-10-03,2024-12-13,Developing,Medium
CUS0002699,21,Month-to-Month,Fiber Optic,Credit Card (Automatic),97.36,1994.94,0,0,0,0,1,1,0,9.6,2023-04-03,2025-01-01,Developing,High
CUS0002700,18,Two Year,DSL,Bank Transfer (Automatic),58.42,1050.09,0,0,1,1,0,0,1,1.8,2023-07-04,2024-12-04,Developing,Medium
CUS0002701,21,Month-to-Month,DSL,Bank Transfer (Automatic),63.93,1364.46,0,0,0,1,0,1,0,6.8,2023-04-03,2024-12-30,Developing,High
CUS0002702,17,Month-to-Month,DSL,Mailed Check,39.94,708.24,0,1,0,1,1,0,0,5.7,2023-08-03,2025-01-01,Developing,Medium
CUS0002703,14,Month-to-Month,No Internet,Bank Transfer (Automatic),37.55,525.68,0,1,0,0,1,1,0,7.6,2023-11-02,2024-12-24,Developing,High
CUS0002704,20,Month-to-Month,Fiber Optic,Bank Transfer (Automatic),110.31,2162.19,0,0,1,0,0,1,0,8.6,2023-05-04,2024-12-26,Developing,High
CUS0002705,17,Month-to-Month,Fiber Optic,Mailed Check,81.76,1374.15,0,0,0,1,0,1,0,8.8,2023-08-03,2024-12-06,Developing,High
CUS0002706,14,Two Year,Fiber Optic,Mailed Check,106.26,1493.79,1,0,1,1,0,1,0,6.1,2023-11-02,2024-12-28,Developing,Medium
CUS0002707,16,Two Year,No Internet,Bank Transfer (Automatic),81.41,1364.61,1,1,0,1,0,0,0,6.8,2023-09-02,2024-12-15,Developing,Medium
CUS0002708,21,Month-to-Month,No Internet,Credit Card (Automatic),57.87,1230.87,0,1,0,0,0,0,0,6.8,2023-04-03,2024-12-02,Developing,High
CUS0002709,16,Two Year,Fiber Optic,Bank Transfer (Automatic),106.52,1645.48,1,0,1,1,1,1,0,6.1,2023-09-02,2024-12-09,Developing,Medium
CUS0002710,24,One Year,DSL,Credit Card (Automatic),54.99,1365.05,0,0,0,0,1,0,0,6.0,2023-01-02,2024-12-13,Developing,Medium
CUS0002711,24,Month-to-Month,Fiber Optic,Mailed Check,110.13,2558.92,0,1,0,1,1,0,1,8.2,2023-01-02,2024-12-16,Developing,Medium
CUS0002712,24,One Year,Fiber Optic,Electronic Check,109.11,2497.85,0,0,0,0,1,0,0,6.6,2023-01-02,2024-12-19,Developing,High
CUS0002713,16,Two Year,DSL,Credit Card (Automatic),70.26,1079.22,0,0,0,1,0,1,0,7.1,2023-09-02,2024-12-29,Developing,Medium
CUS0002714,14,Month-to-Month,Fiber Optic,Credit Card (Automatic),79.79,1149.02,1,1,0,1,1,1,0,10.0,2023-11-02,2024-12-08,Developing,Medium
CUS0002715,24,Month-to-Month,DSL,Electronic Check,70.62,1763.0,1,0,0,0,0,1,1,8.1,2023-01-02,2024-12-23,Developing,High
CUS0002716,18,Two Year,DSL,Credit Card (Automatic),71.34,1254.35,1,0,0,0,0,0,0,6.1,2023-07-04,2024-12-25,Developing,Medium
CUS0002717,23,One Year,DSL,Bank Transfer (Automatic),59.87,1376.75,0,0,1,1,1,1,0,7.4,2023-02-01,2024-12-23,Developing,Medium
CUS0002718,14,Month-to-Month,DSL,Electronic Check,46.11,651.82,0,0,0,0,0,0,0,4.3,2023-11-02,2024-12-29,Developing,High
CUS0002719,24,One Year,DSL,Mailed Check,69.61,1657.06,1,0,1,0,1,1,0,9.0,2023-01-02,2024-12-31,Developing,Medium
CUS0002720,19,Month-to-Month,DSL,Bank Transfer (Automatic),93.17,1693.28,1,0,0,0,0,0,0,9.3,2023-06-03,2024-12-25,Developing,High
CUS0002721,15,Two Year,Fiber Optic,Bank Transfer (Automatic),82.14,1177.48,0,0,1,1,1,1,0,7.6,2023-10-03,2024-12-19,Developing,Medium
CUS0002722,15,Month-to-Month,DSL,Credit Card (Automatic),59.13,881.66,1,1,0,1,1,1,0,7.6,2023-10-03,2024-12-12,Developing,Medium
CUS0002723,17,Month-to-Month,Fiber Optic,Mailed Check,84.13,1472.81,0,0,0,0,1,1,1,6.7,2023-08-03,2024-12-07,Developing,High
